group,stop,survival,time,dying,g_label,dif5,dif10,id,_STAT_,g_dif5,g_dif10,flag5,flag10,leg
1,4130,0.716262265,11.31506849,28.37377353,With Hypertension,6.315068493,1.315068493,3125,MIN,0,0,,,With Hypertension
1,4131,0.716171062,11.31780822,28.38289382,With Hypertension,6.317808219,1.317808219,3126,MIN,0,0,,,With Hypertension
1,4132,0.716079859,11.32054795,28.39201411,With Hypertension,6.320547945,1.320547945,3127,MIN,0,0,,,With Hypertension
1,4134,0.715943059,11.3260274,28.40569412,With Hypertension,6.326027397,1.326027397,3128,MIN,0,0,,,With Hypertension
1,4135,0.715851856,11.32876712,28.41481441,With Hypertension,6.328767123,1.328767123,3129,MIN,0,0,,,With Hypertension
1,4136,0.715806253,11.33150685,28.4193747,With Hypertension,6.331506849,1.331506849,3130,MIN,0,0,,,With Hypertension
1,4138,0.715669453,11.3369863,28.43305471,With Hypertension,6.336986301,1.336986301,3131,MIN,0,0,,,With Hypertension
1,4139,0.715623847,11.33972603,28.43761529,With Hypertension,6.339726027,1.339726027,3132,MIN,0,0,,,With Hypertension
1,4140,0.715578244,11.34246575,28.44217558,With Hypertension,6.342465753,1.342465753,3133,MIN,0,0,,,With Hypertension
1,4141,0.715350244,11.34520548,28.46497559,With Hypertension,6.34520548,1.34520548,3134,MIN,0,0,,,With Hypertension
1,4142,0.715304638,11.34794521,28.46953618,With Hypertension,6.347945206,1.347945206,3135,MIN,0,0,,,With Hypertension
1,4143,0.71521343,11.35068493,28.47865705,With Hypertension,6.350684932,1.350684932,3136,MIN,0,0,,,With Hypertension
1,4144,0.715076621,11.35342466,28.49233793,With Hypertension,6.353424658,1.353424658,3137,MIN,0,0,,,With Hypertension
1,4145,0.714848621,11.35616438,28.51513793,With Hypertension,6.356164384,1.356164384,3138,MIN,0,0,,,With Hypertension
1,4146,0.714803012,11.35890411,28.51969881,With Hypertension,6.35890411,1.35890411,3139,MIN,0,0,,,With Hypertension
1,4147,0.714711797,11.36164384,28.52882027,With Hypertension,6.361643836,1.361643836,3140,MIN,0,0,,,With Hypertension
1,4148,0.71457498,11.36438356,28.54250202,With Hypertension,6.364383562,1.364383562,3141,MIN,0,0,,,With Hypertension
1,4149,0.714346965,11.36712329,28.56530348,With Hypertension,6.367123288,1.367123288,3142,MIN,0,0,,,With Hypertension
1,4151,0.714301357,11.37260274,28.56986435,With Hypertension,6.37260274,1.37260274,3143,MIN,0,0,,,With Hypertension
1,4152,0.714255748,11.37534247,28.57442522,With Hypertension,6.375342466,1.375342466,3144,MIN,0,0,,,With Hypertension
1,4153,0.714164545,11.37808219,28.58354552,With Hypertension,6.378082192,1.378082192,3145,MIN,0,0,,,With Hypertension
1,4154,0.714073342,11.38082192,28.59266581,With Hypertension,6.380821918,1.380821918,3146,MIN,0,0,,,With Hypertension
1,4155,0.714027742,11.38356164,28.59722581,With Hypertension,6.383561644,1.383561644,3147,MIN,0,0,,,With Hypertension
1,4156,0.713982142,11.38630137,28.60178581,With Hypertension,6.38630137,1.38630137,3148,MIN,0,0,,,With Hypertension
1,4157,0.713936542,11.3890411,28.60634581,With Hypertension,6.389041096,1.389041096,3149,MIN,0,0,,,With Hypertension
1,4158,0.713845345,11.39178082,28.61546552,With Hypertension,6.391780822,1.391780822,3150,MIN,0,0,,,With Hypertension
1,4159,0.713708562,11.39452055,28.62914378,With Hypertension,6.394520548,1.394520548,3151,MIN,0,0,,,With Hypertension
1,4161,0.713662962,11.4,28.63370378,With Hypertension,6.4,1.4,3152,MIN,0,0,,,With Hypertension
1,4162,0.713571765,11.40273973,28.64282349,With Hypertension,6.402739726,1.402739726,3153,MIN,0,0,,,With Hypertension
1,4163,0.713526165,11.40547945,28.64738349,With Hypertension,6.405479452,1.405479452,3154,MIN,0,0,,,With Hypertension
1,4164,0.713389374,11.40821918,28.66106262,With Hypertension,6.408219178,1.408219178,3155,MIN,0,0,,,With Hypertension
1,4165,0.713161403,11.4109589,28.68385971,With Hypertension,6.410958904,1.410958904,3156,MIN,0,0,,,With Hypertension
1,4166,0.712887847,11.41369863,28.71121535,With Hypertension,6.41369863,1.41369863,3157,MIN,0,0,,,With Hypertension
1,4167,0.712796644,11.41643836,28.72033564,With Hypertension,6.416438356,1.416438356,3158,MIN,0,0,,,With Hypertension
1,4168,0.712614249,11.41917808,28.73857506,With Hypertension,6.419178082,1.419178082,3159,MIN,0,0,,,With Hypertension
1,4169,0.712523046,11.42191781,28.74769536,With Hypertension,6.421917808,1.421917808,3160,MIN,0,0,,,With Hypertension
1,4170,0.712431844,11.42465753,28.75681565,With Hypertension,6.424657534,1.424657534,3161,MIN,0,0,,,With Hypertension
1,4171,0.712295043,11.42739726,28.77049566,With Hypertension,6.42739726,1.42739726,3162,MIN,0,0,,,With Hypertension
1,4172,0.712249441,11.43013699,28.77505595,With Hypertension,6.430136986,1.430136986,3163,MIN,0,0,,,With Hypertension
1,4174,0.712203838,11.43561644,28.77961625,With Hypertension,6.435616438,1.435616438,3164,MIN,0,0,,,With Hypertension
1,4175,0.712112635,11.43835616,28.78873654,With Hypertension,6.438356164,1.438356164,3165,MIN,0,0,,,With Hypertension
1,4176,0.712067035,11.44109589,28.79329654,With Hypertension,6.44109589,1.44109589,3166,MIN,0,0,,,With Hypertension
1,4177,0.712021435,11.44383562,28.79785654,With Hypertension,6.443835616,1.443835616,3167,MIN,0,0,,,With Hypertension
1,4179,0.711839064,11.44931507,28.81609363,With Hypertension,6.449315069,1.449315069,3168,MIN,0,0,,,With Hypertension
1,4180,0.711793467,11.4520548,28.82065334,With Hypertension,6.452054795,1.452054795,3169,MIN,0,0,,,With Hypertension
1,4181,0.711702281,11.45479452,28.82977188,With Hypertension,6.454794521,1.454794521,3170,MIN,0,0,,,With Hypertension
1,4182,0.711611096,11.45753425,28.83889043,With Hypertension,6.457534247,1.457534247,3171,MIN,0,0,,,With Hypertension
1,4183,0.711565502,11.46027397,28.84344984,With Hypertension,6.460273973,1.460273973,3172,MIN,0,0,,,With Hypertension
1,4184,0.711474316,11.4630137,28.85256839,With Hypertension,6.463013699,1.463013699,3173,MIN,0,0,,,With Hypertension
1,4185,0.711383131,11.46575343,28.86168693,With Hypertension,6.465753425,1.465753425,3174,MIN,0,0,,,With Hypertension
1,4186,0.711291945,11.46849315,28.87080547,With Hypertension,6.468493151,1.468493151,3175,MIN,0,0,,,With Hypertension
1,4187,0.711246357,11.47123288,28.8753643,With Hypertension,6.471232877,1.471232877,3176,MIN,0,0,,,With Hypertension
1,4188,0.711155177,11.4739726,28.88448226,With Hypertension,6.473972603,1.473972603,3177,MIN,0,0,,,With Hypertension
1,4189,0.711018412,11.47671233,28.89815876,With Hypertension,6.476712329,1.476712329,3178,MIN,0,0,,,With Hypertension
1,4191,0.710881647,11.48219178,28.91183526,With Hypertension,6.482191781,1.482191781,3179,MIN,0,0,,,With Hypertension
1,4192,0.71065372,11.48493151,28.93462797,With Hypertension,6.484931507,1.484931507,3180,MIN,0,0,,,With Hypertension
1,4193,0.710471373,11.48767123,28.95286271,With Hypertension,6.487671233,1.487671233,3181,MIN,0,0,,,With Hypertension
1,4194,0.710380193,11.49041096,28.96198067,With Hypertension,6.490410959,1.490410959,3182,MIN,0,0,,,With Hypertension
1,4195,0.710243446,11.49315069,28.97565542,With Hypertension,6.493150685,1.493150685,3183,MIN,0,0,,,With Hypertension
1,4196,0.71019786,11.49589041,28.98021396,With Hypertension,6.495890411,1.495890411,3184,MIN,0,0,,,With Hypertension
1,4197,0.710106693,11.49863014,28.98933075,With Hypertension,6.498630137,1.498630137,3185,MIN,0,0,,,With Hypertension
1,4198,0.709878795,11.50136986,29.01212053,With Hypertension,6.501369863,1.501369863,3186,MIN,0,0,,,With Hypertension
1,4200,0.709833209,11.50684932,29.01667907,With Hypertension,6.506849315,1.506849315,3187,MIN,0,0,,,With Hypertension
1,4201,0.709696453,11.50958904,29.03035469,With Hypertension,6.509589041,1.509589041,3188,MIN,0,0,,,With Hypertension
1,4202,0.709605274,11.51232877,29.03947265,With Hypertension,6.512328767,1.512328767,3189,MIN,0,0,,,With Hypertension
1,4203,0.709422926,11.51506849,29.0577074,With Hypertension,6.515068493,1.515068493,3190,MIN,0,0,,,With Hypertension
1,4204,0.709377335,11.51780822,29.06226653,With Hypertension,6.517808219,1.517808219,3191,MIN,0,0,,,With Hypertension
1,4205,0.709149408,11.52054795,29.08505923,With Hypertension,6.520547945,1.520547945,3192,MIN,0,0,,,With Hypertension
1,4206,0.709103816,11.52328767,29.08961836,With Hypertension,6.523287671,1.523287671,3193,MIN,0,0,,,With Hypertension
1,4208,0.709012637,11.52876712,29.09873632,With Hypertension,6.528767123,1.528767123,3194,MIN,0,0,,,With Hypertension
1,4209,0.70878471,11.53150685,29.12152902,With Hypertension,6.531506849,1.531506849,3195,MIN,0,0,,,With Hypertension
1,4210,0.70869353,11.53424658,29.13064698,With Hypertension,6.534246575,1.534246575,3196,MIN,0,0,,,With Hypertension
1,4211,0.708556765,11.5369863,29.14432348,With Hypertension,6.536986301,1.536986301,3197,MIN,0,0,,,With Hypertension
1,4212,0.708465586,11.53972603,29.15344145,With Hypertension,6.539726027,1.539726027,3198,MIN,0,0,,,With Hypertension
1,4213,0.708374406,11.54246575,29.16255941,With Hypertension,6.542465753,1.542465753,3199,MIN,0,0,,,With Hypertension
1,4214,0.708237641,11.54520548,29.17623591,With Hypertension,6.54520548,1.54520548,3200,MIN,0,0,,,With Hypertension
1,4216,0.70819205,11.55068493,29.18079504,With Hypertension,6.550684932,1.550684932,3201,MIN,0,0,,,With Hypertension
1,4217,0.708146458,11.55342466,29.18535416,With Hypertension,6.553424658,1.553424658,3202,MIN,0,0,,,With Hypertension
1,4220,0.708055279,11.56164384,29.19447212,With Hypertension,6.561643836,1.561643836,3203,MIN,0,0,,,With Hypertension
1,4221,0.707872931,11.56438356,29.21270687,With Hypertension,6.564383562,1.564383562,3204,MIN,0,0,,,With Hypertension
1,4222,0.707827337,11.56712329,29.21726629,With Hypertension,6.567123288,1.567123288,3205,MIN,0,0,,,With Hypertension
1,4223,0.707736152,11.56986301,29.22638484,With Hypertension,6.569863014,1.569863014,3206,MIN,0,0,,,With Hypertension
1,4224,0.707690557,11.57260274,29.23094426,With Hypertension,6.57260274,1.57260274,3207,MIN,0,0,,,With Hypertension
1,4226,0.707644963,11.57808219,29.23550368,With Hypertension,6.578082192,1.578082192,3208,MIN,0,0,,,With Hypertension
1,4227,0.707508189,11.58082192,29.24918107,With Hypertension,6.580821918,1.580821918,3209,MIN,0,0,,,With Hypertension
1,4229,0.707371424,11.58630137,29.26285757,With Hypertension,6.58630137,1.58630137,3210,MIN,0,0,,,With Hypertension
1,4230,0.707280239,11.5890411,29.27197612,With Hypertension,6.589041096,1.589041096,3211,MIN,0,0,,,With Hypertension
1,4231,0.707234639,11.59178082,29.27653613,With Hypertension,6.591780822,1.591780822,3212,MIN,0,0,,,With Hypertension
1,4233,0.707143436,11.59726027,29.28565644,With Hypertension,6.597260274,1.597260274,3213,MIN,0,0,,,With Hypertension
1,4234,0.707006635,11.6,29.29933647,With Hypertension,6.6,1.6,3214,MIN,0,0,,,With Hypertension
1,4236,0.706869835,11.60547945,29.31301649,With Hypertension,6.605479452,1.605479452,3215,MIN,0,0,,,With Hypertension
1,4237,0.706824229,11.60821918,29.31757709,With Hypertension,6.608219178,1.608219178,3216,MIN,0,0,,,With Hypertension
1,4238,0.706778623,11.6109589,29.32213769,With Hypertension,6.610958904,1.610958904,3217,MIN,0,0,,,With Hypertension
1,4239,0.706687414,11.61369863,29.33125859,With Hypertension,6.61369863,1.61369863,3218,MIN,0,0,,,With Hypertension
1,4240,0.706505008,11.61643836,29.34949921,With Hypertension,6.616438356,1.616438356,3219,MIN,0,0,,,With Hypertension
1,4241,0.706413799,11.61917808,29.35862012,With Hypertension,6.619178082,1.619178082,3220,MIN,0,0,,,With Hypertension
1,4242,0.706185798,11.62191781,29.38142016,With Hypertension,6.621917808,1.621917808,3221,MIN,0,0,,,With Hypertension
1,4243,0.706140192,11.62465753,29.38598076,With Hypertension,6.624657534,1.624657534,3222,MIN,0,0,,,With Hypertension
1,4244,0.706003383,11.62739726,29.39966167,With Hypertension,6.62739726,1.62739726,3223,MIN,0,0,,,With Hypertension
1,4246,0.705866583,11.63287671,29.4133417,With Hypertension,6.632876712,1.632876712,3224,MIN,0,0,,,With Hypertension
1,4247,0.70577538,11.63561644,29.42246201,With Hypertension,6.635616438,1.635616438,3225,MIN,0,0,,,With Hypertension
1,4248,0.705729777,11.63835616,29.42702231,With Hypertension,6.638356164,1.638356164,3226,MIN,0,0,,,With Hypertension
1,4249,0.705684174,11.64109589,29.43158262,With Hypertension,6.64109589,1.64109589,3227,MIN,0,0,,,With Hypertension
1,4250,0.705638571,11.64383562,29.43614292,With Hypertension,6.643835616,1.643835616,3228,MIN,0,0,,,With Hypertension
1,4251,0.705592968,11.64657534,29.44070322,With Hypertension,6.646575343,1.646575343,3229,MIN,0,0,,,With Hypertension
1,4253,0.705410573,11.6520548,29.45894267,With Hypertension,6.652054795,1.652054795,3230,MIN,0,0,,,With Hypertension
1,4254,0.70531937,11.65479452,29.46806298,With Hypertension,6.654794521,1.654794521,3231,MIN,0,0,,,With Hypertension
1,4255,0.705045796,11.65753425,29.49542038,With Hypertension,6.657534247,1.657534247,3232,MIN,0,0,,,With Hypertension
1,4256,0.704908996,11.66027397,29.50910041,With Hypertension,6.660273973,1.660273973,3233,MIN,0,0,,,With Hypertension
1,4257,0.704817799,11.6630137,29.51822013,With Hypertension,6.663013699,1.663013699,3234,MIN,0,0,,,With Hypertension
1,4259,0.704772199,11.66849315,29.52278014,With Hypertension,6.668493151,1.668493151,3235,MIN,0,0,,,With Hypertension
1,4260,0.704680996,11.67123288,29.53190045,With Hypertension,6.671232877,1.671232877,3236,MIN,0,0,,,With Hypertension
1,4261,0.704635392,11.6739726,29.53646076,With Hypertension,6.673972603,1.673972603,3237,MIN,0,0,,,With Hypertension
1,4262,0.704544189,11.67671233,29.54558107,With Hypertension,6.676712329,1.676712329,3238,MIN,0,0,,,With Hypertension
1,4263,0.704452986,11.67945206,29.55470138,With Hypertension,6.679452055,1.679452055,3239,MIN,0,0,,,With Hypertension
1,4264,0.704361777,11.68219178,29.56382229,With Hypertension,6.682191781,1.682191781,3240,MIN,0,0,,,With Hypertension
1,4265,0.704316174,11.68493151,29.56838259,With Hypertension,6.684931507,1.684931507,3241,MIN,0,0,,,With Hypertension
1,4267,0.704179374,11.69041096,29.58206262,With Hypertension,6.690410959,1.690410959,3242,MIN,0,0,,,With Hypertension
1,4268,0.704088171,11.69315069,29.59118293,With Hypertension,6.693150685,1.693150685,3243,MIN,0,0,,,With Hypertension
1,4269,0.704042568,11.69589041,29.59574324,With Hypertension,6.695890411,1.695890411,3244,MIN,0,0,,,With Hypertension
1,4270,0.703951365,11.69863014,29.60486355,With Hypertension,6.698630137,1.698630137,3245,MIN,0,0,,,With Hypertension
1,4271,0.703905762,11.70136986,29.60942385,With Hypertension,6.701369863,1.701369863,3246,MIN,0,0,,,With Hypertension
1,4273,0.703814558,11.70684932,29.61854417,With Hypertension,6.706849315,1.706849315,3247,MIN,0,0,,,With Hypertension
1,4275,0.703723355,11.71232877,29.62766448,With Hypertension,6.712328767,1.712328767,3248,MIN,0,0,,,With Hypertension
1,4276,0.703632152,11.71506849,29.63678479,With Hypertension,6.715068493,1.715068493,3249,MIN,0,0,,,With Hypertension
1,4277,0.703540949,11.71780822,29.6459051,With Hypertension,6.717808219,1.717808219,3250,MIN,0,0,,,With Hypertension
1,4279,0.703404158,11.72328767,29.65958424,With Hypertension,6.723287671,1.723287671,3251,MIN,0,0,,,With Hypertension
1,4281,0.70331296,11.72876712,29.66870397,With Hypertension,6.728767123,1.728767123,3252,MIN,0,0,,,With Hypertension
1,4282,0.70326736,11.73150685,29.67326398,With Hypertension,6.731506849,1.731506849,3253,MIN,0,0,,,With Hypertension
1,4284,0.703176163,11.7369863,29.6823837,With Hypertension,6.736986301,1.736986301,3254,MIN,0,0,,,With Hypertension
1,4286,0.703130563,11.74246575,29.68694371,With Hypertension,6.742465753,1.742465753,3255,MIN,0,0,,,With Hypertension
1,4287,0.703039366,11.74520548,29.69606343,With Hypertension,6.74520548,1.74520548,3256,MIN,0,0,,,With Hypertension
1,4288,0.702948169,11.74794521,29.70518315,With Hypertension,6.747945206,1.747945206,3257,MIN,0,0,,,With Hypertension
1,4289,0.702902568,11.75068493,29.70974316,With Hypertension,6.750684932,1.750684932,3258,MIN,0,0,,,With Hypertension
1,4290,0.702856968,11.75342466,29.71430317,With Hypertension,6.753424658,1.753424658,3259,MIN,0,0,,,With Hypertension
1,4291,0.702811368,11.75616438,29.71886318,With Hypertension,6.756164384,1.756164384,3260,MIN,0,0,,,With Hypertension
1,4293,0.702674577,11.76164384,29.73254232,With Hypertension,6.761643836,1.761643836,3261,MIN,0,0,,,With Hypertension
1,4295,0.702492194,11.76712329,29.75078058,With Hypertension,6.767123288,1.767123288,3262,MIN,0,0,,,With Hypertension
1,4299,0.702446597,11.77808219,29.75534029,With Hypertension,6.778082192,1.778082192,3263,MIN,0,0,,,With Hypertension
1,4300,0.702355406,11.78082192,29.76445942,With Hypertension,6.780821918,1.780821918,3264,MIN,0,0,,,With Hypertension
1,4301,0.702264215,11.78356164,29.77357855,With Hypertension,6.783561644,1.783561644,3265,MIN,0,0,,,With Hypertension
1,4302,0.702036259,11.78630137,29.79637415,With Hypertension,6.78630137,1.78630137,3266,MIN,0,0,,,With Hypertension
1,4303,0.701945067,11.7890411,29.80549328,With Hypertension,6.789041096,1.789041096,3267,MIN,0,0,,,With Hypertension
1,4308,0.701899473,11.80273973,29.8100527,With Hypertension,6.802739726,1.802739726,3268,MIN,0,0,,,With Hypertension
1,4309,0.701808288,11.80547945,29.81917124,With Hypertension,6.805479452,1.805479452,3269,MIN,0,0,,,With Hypertension
1,4310,0.701717102,11.80821918,29.82828978,With Hypertension,6.808219178,1.808219178,3270,MIN,0,0,,,With Hypertension
1,4311,0.701580329,11.8109589,29.84196714,With Hypertension,6.810958904,1.810958904,3271,MIN,0,0,,,With Hypertension
1,4314,0.701397993,11.81917808,29.86020066,With Hypertension,6.819178082,1.819178082,3272,MIN,0,0,,,With Hypertension
1,4315,0.701352405,11.82191781,29.86475949,With Hypertension,6.821917808,1.821917808,3273,MIN,0,0,,,With Hypertension
1,4316,0.701215649,11.82465753,29.87843507,With Hypertension,6.824657534,1.824657534,3274,MIN,0,0,,,With Hypertension
1,4317,0.701170061,11.82739726,29.8829939,With Hypertension,6.82739726,1.82739726,3275,MIN,0,0,,,With Hypertension
1,4318,0.701033305,11.83013699,29.89666948,With Hypertension,6.830136986,1.830136986,3276,MIN,0,0,,,With Hypertension
1,4319,0.700987717,11.83287671,29.90122831,With Hypertension,6.832876712,1.832876712,3277,MIN,0,0,,,With Hypertension
1,4320,0.700805394,11.83561644,29.91946064,With Hypertension,6.835616438,1.835616438,3278,MIN,0,0,,,With Hypertension
1,4321,0.700714238,11.83835616,29.92857622,With Hypertension,6.838356164,1.838356164,3279,MIN,0,0,,,With Hypertension
1,4322,0.7005775,11.84109589,29.94225003,With Hypertension,6.84109589,1.84109589,3280,MIN,0,0,,,With Hypertension
1,4323,0.700486338,11.84383562,29.95136619,With Hypertension,6.843835616,1.843835616,3281,MIN,0,0,,,With Hypertension
1,4324,0.7003496,11.84657534,29.96504,With Hypertension,6.846575343,1.846575343,3282,MIN,0,0,,,With Hypertension
1,4325,0.700258432,11.84931507,29.97415676,With Hypertension,6.849315069,1.849315069,3283,MIN,0,0,,,With Hypertension
1,4326,0.700076097,11.8520548,29.99239028,With Hypertension,6.852054795,1.852054795,3284,MIN,0,0,,,With Hypertension
1,4328,0.699939324,11.85753425,30.00606765,With Hypertension,6.857534247,1.857534247,3285,MIN,0,0,,,With Hypertension
1,4329,0.699848138,11.86027397,30.01518619,With Hypertension,6.860273973,1.860273973,3286,MIN,0,0,,,With Hypertension
1,4330,0.699574617,11.8630137,30.04253826,With Hypertension,6.863013699,1.863013699,3287,MIN,0,0,,,With Hypertension
1,4331,0.699483432,11.86575343,30.0516568,With Hypertension,6.865753425,1.865753425,3288,MIN,0,0,,,With Hypertension
1,4332,0.699392247,11.86849315,30.06077534,With Hypertension,6.868493151,1.868493151,3289,MIN,0,0,,,With Hypertension
1,4333,0.699255473,11.87123288,30.07445271,With Hypertension,6.871232877,1.871232877,3290,MIN,0,0,,,With Hypertension
1,4334,0.699209882,11.8739726,30.07901184,With Hypertension,6.873972603,1.873972603,3291,MIN,0,0,,,With Hypertension
1,4335,0.699073117,11.87671233,30.09268831,With Hypertension,6.876712329,1.876712329,3292,MIN,0,0,,,With Hypertension
1,4336,0.699027526,11.87945206,30.09724744,With Hypertension,6.879452055,1.879452055,3293,MIN,0,0,,,With Hypertension
1,4337,0.698936346,11.88219178,30.10636538,With Hypertension,6.882191781,1.882191781,3294,MIN,0,0,,,With Hypertension
1,4338,0.698845167,11.88493151,30.11548333,With Hypertension,6.884931507,1.884931507,3295,MIN,0,0,,,With Hypertension
1,4339,0.698753981,11.88767123,30.12460188,With Hypertension,6.887671233,1.887671233,3296,MIN,0,0,,,With Hypertension
1,4340,0.698617208,11.89041096,30.13827924,With Hypertension,6.890410959,1.890410959,3297,MIN,0,0,,,With Hypertension
1,4341,0.698526022,11.89315069,30.14739779,With Hypertension,6.893150685,1.893150685,3298,MIN,0,0,,,With Hypertension
1,4343,0.698389248,11.89863014,30.16107516,With Hypertension,6.898630137,1.898630137,3299,MIN,0,0,,,With Hypertension
1,4344,0.698343654,11.90136986,30.16563458,With Hypertension,6.901369863,1.901369863,3300,MIN,0,0,,,With Hypertension
1,4345,0.69829806,11.90410959,30.170194,With Hypertension,6.904109589,1.904109589,3301,MIN,0,0,,,With Hypertension
1,4346,0.698252466,11.90684932,30.17475342,With Hypertension,6.906849315,1.906849315,3302,MIN,0,0,,,With Hypertension
1,4348,0.698070107,11.91232877,30.19298931,With Hypertension,6.912328767,1.912328767,3303,MIN,0,0,,,With Hypertension
1,4349,0.697933324,11.91506849,30.20666758,With Hypertension,6.915068493,1.915068493,3304,MIN,0,0,,,With Hypertension
1,4351,0.697887727,11.92054795,30.2112273,With Hypertension,6.920547945,1.920547945,3305,MIN,0,0,,,With Hypertension
1,4352,0.69784213,11.92328767,30.21578701,With Hypertension,6.923287671,1.923287671,3306,MIN,0,0,,,With Hypertension
1,4353,0.697796533,11.9260274,30.22034673,With Hypertension,6.926027397,1.926027397,3307,MIN,0,0,,,With Hypertension
1,4354,0.697705341,11.92876712,30.22946587,With Hypertension,6.928767123,1.928767123,3308,MIN,0,0,,,With Hypertension
1,4356,0.697659744,11.93424658,30.23402559,With Hypertension,6.934246575,1.934246575,3309,MIN,0,0,,,With Hypertension
1,4357,0.697477373,11.9369863,30.25226268,With Hypertension,6.936986301,1.936986301,3310,MIN,0,0,,,With Hypertension
1,4358,0.697431776,11.93972603,30.2568224,With Hypertension,6.939726027,1.939726027,3311,MIN,0,0,,,With Hypertension
1,4360,0.697340585,11.94520548,30.26594153,With Hypertension,6.94520548,1.94520548,3312,MIN,0,0,,,With Hypertension
1,4361,0.697294988,11.94794521,30.27050125,With Hypertension,6.947945206,1.947945206,3313,MIN,0,0,,,With Hypertension
1,4362,0.69724939,11.95068493,30.27506097,With Hypertension,6.950684932,1.950684932,3314,MIN,0,0,,,With Hypertension
1,4363,0.697203793,11.95342466,30.27962069,With Hypertension,6.953424658,1.953424658,3315,MIN,0,0,,,With Hypertension
1,4364,0.697112602,11.95616438,30.28873983,With Hypertension,6.956164384,1.956164384,3316,MIN,0,0,,,With Hypertension
1,4365,0.696975819,11.95890411,30.30241809,With Hypertension,6.95890411,1.95890411,3317,MIN,0,0,,,With Hypertension
1,4366,0.696930222,11.96164384,30.30697781,With Hypertension,6.961643836,1.961643836,3318,MIN,0,0,,,With Hypertension
1,4367,0.696793439,11.96438356,30.32065607,With Hypertension,6.964383562,1.964383562,3319,MIN,0,0,,,With Hypertension
1,4369,0.696702248,11.96986301,30.32977521,With Hypertension,6.969863014,1.969863014,3320,MIN,0,0,,,With Hypertension
1,4370,0.696474307,11.97260274,30.35256933,With Hypertension,6.97260274,1.97260274,3321,MIN,0,0,,,With Hypertension
1,4371,0.696337533,11.97534247,30.3662467,With Hypertension,6.975342466,1.975342466,3322,MIN,0,0,,,With Hypertension
1,4372,0.696291939,11.97808219,30.37080612,With Hypertension,6.978082192,1.978082192,3323,MIN,0,0,,,With Hypertension
1,4373,0.696246345,11.98082192,30.37536554,With Hypertension,6.980821918,1.980821918,3324,MIN,0,0,,,With Hypertension
1,4375,0.696155159,11.98630137,30.38448408,With Hypertension,6.98630137,1.98630137,3325,MIN,0,0,,,With Hypertension
1,4376,0.696063974,11.9890411,30.39360262,With Hypertension,6.989041096,1.989041096,3326,MIN,0,0,,,With Hypertension
1,4378,0.695972782,11.99452055,30.40272176,With Hypertension,6.994520548,1.994520548,3327,MIN,0,0,,,With Hypertension
1,4379,0.695881591,11.99726027,30.4118409,With Hypertension,6.997260274,1.997260274,3328,MIN,0,0,,,With Hypertension
1,4380,0.695744808,12,30.42551917,With Hypertension,7,2,3329,MIN,0,0,,,With Hypertension
1,4382,0.695653617,12.00547945,30.43463831,With Hypertension,7.005479452,2.005479452,3330,MIN,0,0,,,With Hypertension
1,4383,0.695608023,12.00821918,30.43919773,With Hypertension,7.008219178,2.008219178,3331,MIN,0,0,,,With Hypertension
1,4384,0.695334502,12.0109589,30.46654977,With Hypertension,7.010958904,2.010958904,3332,MIN,0,0,,,With Hypertension
1,4387,0.695243317,12.01917808,30.47566831,With Hypertension,7.019178082,2.019178082,3333,MIN,0,0,,,With Hypertension
1,4388,0.695152131,12.02191781,30.48478686,With Hypertension,7.021917808,2.021917808,3334,MIN,0,0,,,With Hypertension
1,4389,0.695106537,12.02465753,30.48934628,With Hypertension,7.024657534,2.024657534,3335,MIN,0,0,,,With Hypertension
1,4391,0.694969764,12.03013699,30.50302364,With Hypertension,7.030136986,2.030136986,3336,MIN,0,0,,,With Hypertension
1,4392,0.694924169,12.03287671,30.50758306,With Hypertension,7.032876712,2.032876712,3337,MIN,0,0,,,With Hypertension
1,4395,0.694741811,12.04109589,30.52581895,With Hypertension,7.04109589,2.04109589,3338,MIN,0,0,,,With Hypertension
1,4396,0.694468272,12.04383562,30.55317279,With Hypertension,7.043835616,2.043835616,3339,MIN,0,0,,,With Hypertension
1,4398,0.694422675,12.04931507,30.55773251,With Hypertension,7.049315069,2.049315069,3340,MIN,0,0,,,With Hypertension
1,4399,0.694285901,12.0520548,30.57140987,With Hypertension,7.052054795,2.052054795,3341,MIN,0,0,,,With Hypertension
1,4400,0.694240307,12.05479452,30.5759693,With Hypertension,7.054794521,2.054794521,3342,MIN,0,0,,,With Hypertension
1,4402,0.694103542,12.06027397,30.58964576,With Hypertension,7.060273973,2.060273973,3343,MIN,0,0,,,With Hypertension
1,4403,0.693875616,12.0630137,30.61243838,With Hypertension,7.063013699,2.063013699,3344,MIN,0,0,,,With Hypertension
1,4404,0.693784437,12.06575343,30.62155633,With Hypertension,7.065753425,2.065753425,3345,MIN,0,0,,,With Hypertension
1,4405,0.693693257,12.06849315,30.63067427,With Hypertension,7.068493151,2.068493151,3346,MIN,0,0,,,With Hypertension
1,4406,0.693602078,12.07123288,30.63979222,With Hypertension,7.071232877,2.071232877,3347,MIN,0,0,,,With Hypertension
1,4407,0.693465313,12.0739726,30.65346868,With Hypertension,7.073972603,2.073972603,3348,MIN,0,0,,,With Hypertension
1,4408,0.693374134,12.07671233,30.66258663,With Hypertension,7.076712329,2.076712329,3349,MIN,0,0,,,With Hypertension
